iter	Passed	Remaining
1687	6611	776728
1688	6614	776669
1689	6618	776628
1690	6623	776786
1691	6627	776728
1692	6630	776671
1693	6634	776652
1694	6638	776685
1695	6643	776792
1696	6647	776800
1697	6651	776851
1698	6657	777016
1699	6660	776978
1700	6664	776937
1701	6668	776906
1702	6672	776983
1703	6677	777066
1704	6681	777083
1705	6687	777292
1706	6691	777294
1707	6695	777307
1708	6699	777273
1709	6702	777228
1710	6707	777297
1711	6710	777255
1712	6714	777192
1713	6717	777128
1714	6722	777208
1715	6726	777200
1716	6729	777155
1717	6733	777125
1718	6737	777156
1719	6741	777110
1720	6745	777196
1721	6749	777147
1722	6753	777155
1723	6757	777118
1724	6761	777157
1725	6765	777138
1726	6768	777079
1727	6773	777229
1728	6777	777232
1729	6781	777196
1730	6785	777177
1731	6789	777185
1732	6792	777135
1733	6796	777092
1734	6800	777125
1735	6805	777189
1736	6809	777231
1737	6814	777312
1738	6818	777365
1739	6822	777411
1740	6826	777383
1741	6830	777363
1742	6833	777301
1743	6838	777372
1744	6843	777543
1745	6847	777520
1746	6851	777461
1747	6855	777541
1748	6860	777644
1749	6865	777731
1750	6869	777756
1751	6873	777714
1752	6877	777745
1753	6880	777719
1754	6884	777694
1755	6889	777826
1756	6894	777915
1757	6898	777884
1758	6902	777897
1759	6906	777871
1760	6910	777886
1761	6914	777957
1762	6918	777973
1763	6922	777934
1764	6925	777881
1765	6929	777856
1766	6933	777801
1767	6937	777818
1768	6940	777754
1769	6944	777713
1770	6947	777669
1771	6951	777678
1772	6956	777738
1773	6961	777829
1774	6964	777788
1775	6968	777811
1776	6972	777760
1777	6976	777725
1778	6979	777682
1779	6983	777630
1780	6987	777663
1781	6990	777614
1782	6995	777650
1783	6998	777603
1784	7003	777647
1785	7006	777629
1786	7010	777582
1787	7013	777534
1788	7018	777553
1789	7021	777529
1790	7025	777496
1791	7029	777454
1792	7032	777399
1793	7037	777488
1794	7041	777474
1795	7044	777437
1796	7048	777408
1797	7052	777445
1798	7056	777416
1799	7059	777373
1800	7063	777345
1801	7068	777402
1802	7071	777380
1803	7075	777333
1804	7078	777286
1805	7082	777241
1806	7086	777291
1807	7090	777239
1808	7093	777196
1809	7097	777135
1810	7102	777290
1811	7106	777262
1812	7110	777230
1813	7113	777177
1814	7117	777202
1815	7121	777175
1816	7125	777132
1817	7128	777110
1818	7132	777104
1819	7137	777202
1820	7141	777172
1821	7144	777120
1822	7148	777098
1823	7152	777121
1824	7156	777073
1825	7159	777049
1826	7163	777011
1827	7168	777120
1828	7173	777202
1829	7177	777285
1830	7182	777336
1831	7186	777312
1832	7189	777273
1833	7193	777243
1834	7198	777348
1835	7202	777328
1836	7205	777282
1837	7209	777234
1838	7213	777270
1839	7216	777218
1840	7220	777192
1841	7224	777173
1842	7228	777245
1843	7233	777318
1844	7237	777297
1845	7240	777258
1846	7245	777294
1847	7248	777260
1848	7252	777220
1849	7256	777182
1850	7260	777202
1851	7264	777216
1852	7269	777310
1853	7273	777372
1854	7278	777457
1855	7282	777514
1856	7286	777479
1857	7290	777422
1858	7294	777445
1859	7297	777417
1860	7301	777402
1861	7305	777339
1862	7308	777280
1863	7313	777425
1864	7317	777386
1865	7321	777356
1866	7324	777327
1867	7329	777384
1868	7332	777336
1869	7336	777294
1870	7339	777256
1871	7344	777317
1872	7348	777299
1873	7351	777254
1874	7355	777197
1875	7359	777250
1876	7363	777288
1877	7367	777272
1878	7371	777247
1879	7375	777203
1880	7380	777378
1881	7384	777338
1882	7387	777306
1883	7391	777288
1884	7396	777344
1885	7399	777314
1886	7403	777285
1887	7407	777285
1888	7412	777383
1889	7416	777345
1890	7419	777318
1891	7424	777434
1892	7428	777441
1893	7432	777387
1894	7435	777355
1895	7439	777315
1896	7443	777367
1897	7448	777424
1898	7452	777395
1899	7455	777375
1900	7460	777439
1901	7465	777525
1902	7469	777527
1903	7472	777488
1904	7477	777511
1905	7481	777529
1906	7484	777506
1907	7488	777468
1908	7492	777518
1909	7496	777476
1910	7500	777453
1911	7503	777420
1912	7508	777460
1913	7511	777410
1914	7515	777356
1915	7519	777367
1916	7522	777335
1917	7527	777377
1918	7530	777326
1919	7534	777280
1920	7538	777262
1921	7542	777289
1922	7545	777252
1923	7549	777266
1924	7553	777242
1925	7557	777273
1926	7561	777239
1927	7565	777194
1928	7568	777151
1929	7572	777097
1930	7576	777180
1931	7581	777253
1932	7585	777263
1933	7589	777230
1934	7593	777268
1935	7597	777236
1936	7601	777220
1937	7604	777207
1938	7609	777226
1939	7614	777353
1940	7618	777338
1941	7621	777303
1942	7626	777377
1943	7630	777431
1944	7634	777446
1945	7640	777609
1946	7644	777590
1947	7648	777579
1948	7652	777654
1949	7657	777685
1950	7660	777650
1951	7664	777611
1952	7667	777579
1953	7671	777536
1954	7675	777561
1955	7679	777524
1956	7682	777479
1957	7686	777429
1958	7690	777444
1959	7694	777404
1960	7698	777443
1961	7702	777419
1962	7705	777357
1963	7709	777380
1964	7713	777342
1965	7716	777318
1966	7720	777269
1967	7724	777295
1968	7728	777268
1969	7731	777215
1970	7735	777189
1971	7739	777148
1972	7742	777149
1973	7747	777163
1974	7750	777142
1975	7754	777119
1976	7759	777191
1977	7762	777165
1978	7766	777149
1979	7770	777120
1980	7774	777168
1981	7779	777197
1982	7782	777165
1983	7786	777166
1984	7791	777226
1985	7795	777210
1986	7798	777163
1987	7802	777121
1988	7806	777139
1989	7810	777114
1990	7813	777091
1991	7818	777139
1992	7823	777244
1993	7827	777287
1994	7831	777246
1995	7834	777217
1996	7839	777236
1997	7842	777203
1998	7846	777163
1999	7849	777130
2000	7853	777094
2001	7858	777182
2002	7862	777167
2003	7865	777120
2004	7869	777072
2005	7873	777107
2006	7876	777070
2007	7880	777035
2008	7884	776997
2009	7887	776969
2010	7892	777073
2011	7896	777034
2012	7900	777064
2013	7904	777026
2014	7909	777148
2015	7913	777127
2016	7916	777091
2017	7920	777048
2018	7925	777169
2019	7929	777141
2020	7932	777107
2021	7936	777071
2022	7940	777119
2023	7944	777064
2024	7947	777026
2025	7951	776998
2026	7955	777030
2027	7959	777005
2028	7963	776993
2029	7967	777012
2030	7971	777042
2031	7975	777001
2032	7978	776959
2033	7982	776917
2034	7985	776872
2035	7990	776905
2036	7993	776870
2037	7998	776898
2038	8001	776866
2039	8005	776888
2040	8009	776853
2041	8012	776800
2042	8016	776766
2043	8020	776803
2044	8025	776816
2045	8029	776831
2046	8032	776815
2047	8036	776805
2048	8042	776952
2049	8045	776915
2050	8049	776883
2051	8053	776847
2052	8057	776864
2053	8060	776810
2054	8064	776836
2055	8068	776819
2056	8072	776847
2057	8076	776804
2058	8080	776768
2059	8083	776733
2060	8087	776748
2061	8091	776705
2062	8094	776667
2063	8098	776626
2064	8101	776584
2065	8107	776728
2066	8111	776697
2067	8114	776660
2068	8118	776683
2069	8123	776763
2070	8127	776720
2071	8130	776694
2072	8134	776698
2073	8139	776792
2074	8143	776759
2075	8146	776720
2076	8150	776682
2077	8154	776711
2078	8158	776664
2079	8161	776618
2080	8165	776591
2081	8168	776545
2082	8174	776663
2083	8179	776763
2084	8182	776724
2085	8187	776777
2086	8191	776775
2087	8194	776728
2088	8198	776686
2089	8201	776645
2090	8206	776714
2091	8210	776699
2092	8213	776640
2093	8217	776597
2094	8221	776682
2095	8225	776646
2096	8230	776779
2097	8236	776914
2098	8240	776912
2099	8243	776884
2100	8247	776849
2101	8250	776802
2102	8255	776878
2103	8259	776842
2104	8262	776799
2105	8266	776753
2106	8270	776772
2107	8274	776745
2108	8277	776703
2109	8281	776662
2110	8284	776627
2111	8289	776734
2112	8293	776705
2113	8297	776663
2114	8300	776629
2115	8305	776679
2116	8309	776672
2117	8312	776621
2118	8316	776582
2119	8321	776676
2120	8324	776649
2121	8328	776608
2122	8331	776583
2123	8336	776653
2124	8340	776632
2125	8345	776726
2126	8348	776695
2127	8353	776703
2128	8357	776750
2129	8361	776775
2130	8365	776768
2131	8370	776814
2132	8373	776790
2133	8377	776739
2134	8380	776696
2135	8384	776715
2136	8388	776685
2137	8392	776653
2138	8396	776722
2139	8400	776684
2140	8404	776719
2141	8409	776756
2142	8412	776715
2143	8416	776688
2144	8420	776696
2145	8423	776653
2146	8428	776669
2147	8432	776678
2148	8436	776753
2149	8441	776791
2150	8446	776880
2151	8451	776981
2152	8454	776951
2153	8458	776946
2154	8462	776958
2155	8466	776931
2156	8470	776951
2157	8474	776910
2158	8477	776874
2159	8481	776868
2160	8486	776903
2161	8489	776877
2162	8493	776831
2163	8496	776798
2164	8501	776847
2165	8505	776822
2166	8508	776794
2167	8512	776747
2168	8515	776715
2169	8520	776745
2170	8523	776702
2171	8527	776660
2172	8530	776634
2173	8535	776720
2174	8539	776683
2175	8542	776642
2176	8547	776695
2177	8551	776664
2178	8554	776624
2179	8558	776581
2180	8561	776539
2181	8566	776629
2182	8570	776589
2183	8573	776546
2184	8577	776528
2185	8581	776572
2186	8585	776542
2187	8588	776494
2188	8592	776447
2189	8597	776519
2190	8600	776502
2191	8604	776469
2192	8608	776433
2193	8612	776449
2194	8616	776485
2195	8621	776579
2196	8626	776668
2197	8631	776744
2198	8634	776704
2199	8639	776764
2200	8643	776736
2201	8647	776806
2202	8652	776875
2203	8656	776899
2204	8660	776897
2205	8665	776987
2206	8670	777012
2207	8673	776955
2208	8676	776917
2209	8681	776995
2210	8685	776971
2211	8689	776938
2212	8692	776901
2213	8697	776953
2214	8701	776943
2215	8705	776945
2216	8708	776943
2217	8714	777052
2218	8717	777005
2219	8721	776998
2220	8725	776969
2221	8729	777014
2222	8733	776987
2223	8737	776980
2224	8741	776976
2225	8746	777122
2226	8750	777114
2227	8754	777063
2228	8757	777035
2229	8762	777068
2230	8765	777050
2231	8769	777002
2232	8772	776969
2233	8776	776980
2234	8781	777024
2235	8785	777013
2236	8788	776981
2237	8792	776934
2238	8796	776954
2239	8800	776978
2240	8805	777063
2241	8811	777221
2242	8816	777301
2243	8821	777363
2244	8826	777524
2245	8831	777575
2246	8835	777573
2247	8838	777539
2248	8842	777482
2249	8846	777511
2250	8850	777537
2251	8854	777512
2252	8858	777476
2253	8862	777497
2254	8865	777460
2255	8869	777422
2256	8872	777370
2257	8877	777393
2258	8880	777363
2259	8884	777348
2260	8888	777353
2261	8892	777343
2262	8896	777368
2263	8900	777343
2264	8904	777323
2265	8907	777299
2266	8912	777324
2267	8915	777292
2268	8919	777317
2269	8923	777272
2270	8927	777290
2271	8931	777255
2272	8935	777258
2273	8938	777215
2274	8942	777220
2275	8946	777219
2276	8950	777191
2277	8953	777139
2278	8958	777227
2279	8962	777247
2280	8966	777210
2281	8970	777187
2282	8973	777165
2283	8978	777190
2284	8983	777301
2285	8986	777266
2286	8990	777234
2287	8996	777367
2288	8999	777319
2289	9003	777289
2290	9006	777259
2291	9011	777330
2292	9015	777310
2293	9018	777268
2294	9022	777226
2295	9027	777310
2296	9030	777263
2297	9034	777230
2298	9037	777192
2299	9041	777214
2300	9045	777192
2301	9049	777154
2302	9052	777116
2303	9057	777139
2304	9061	777201
2305	9065	777187
2306	9069	777176
2307	9073	777190
2308	9077	777222
2309	9082	777234
2310	9086	777319
2311	9092	777418
2312	9095	777399
2313	9100	777487
2314	9104	777484
2315	9109	777514
2316	9112	777472
2317	9116	777438
2318	9119	777405
2319	9123	777365
2320	9127	777409
2321	9132	777432
2322	9135	777412
2323	9139	777381
2324	9143	777401
2325	9147	777396
2326	9151	777391
2327	9155	777360
2328	9159	777374
2329	9162	777331
2330	9167	777376
2331	9170	777339
2332	9174	777350
2333	9178	777303
2334	9182	777298
2335	9186	777340
2336	9190	777343
2337	9194	777328
2338	9198	777301
2339	9201	777251
2340	9205	777231
2341	9210	777307
2342	9214	777295
2343	9217	777254
2344	9221	777224
2345	9225	777251
2346	9229	777269
2347	9234	777315
2348	9238	777337
2349	9242	777382
2350	9246	777391
2351	9251	777420
2352	9254	777394
2353	9259	777421
2354	9262	777382
2355	9266	777383
2356	9271	777453
2357	9276	777518
2358	9279	777486
2359	9283	777446
2360	9286	777404
2361	9291	777458
2362	9295	777435
2363	9298	777388
2364	9302	777346
2365	9306	777342
2366	9309	777332
2367	9313	777282
2368	9317	777259
2369	9320	777231
2370	9325	777298
2371	9329	777261
2372	9332	777223
2373	9336	777189
2374	9340	777209
2375	9343	777175
2376	9347	777141
2377	9351	777105
2378	9354	777071
2379	9358	777087
2380	9362	777062
2381	9367	777114
2382	9370	777092
2383	9375	777148
2384	9379	777163
2385	9384	777231
2386	9388	777250
2387	9392	777277
2388	9396	777233
2389	9400	777252
2390	9404	777227
2391	9408	777245
2392	9412	777211
2393	9415	777170
2394	9419	777139
2395	9423	777152
2396	9426	777113
2397	9430	777078
2398	9433	777041
2399	9437	777053
2400	9442	777077
2401	9445	777039
2402	9449	777014
2403	9452	776977
2404	9457	777001
2405	9460	776966
2406	9464	776933
2407	9468	776913
2408	9473	776999
2409	9477	777018
2410	9481	776997
2411	9484	776963
2412	9488	776962
2413	9492	776946
2414	9495	776902
2415	9499	776880
2416	9503	776845
2417	9507	776876
2418	9510	776835
2419	9514	776831
2420	9518	776798
2421	9522	776833
2422	9526	776813
2423	9530	776785
2424	9533	776759
2425	9537	776724
2426	9541	776734
2427	9545	776711
2428	9548	776695
2429	9552	776692
2430	9558	776789
2431	9561	776762
2432	9565	776719
2433	9568	776699
2434	9573	776721
2435	9576	776684
2436	9580	776643
2437	9583	776600
2438	9587	776610
2439	9591	776610
2440	9595	776580
2441	9598	776546
2442	9602	776516
2443	9607	776570
2444	9610	776547
2445	9614	776519
2446	9617	776477
2447	9622	776519
2448	9627	776578
2449	9630	776557
2450	9634	776547
2451	9639	776624
2452	9643	776586
2453	9646	776560
2454	9650	776529
2455	9654	776559
2456	9658	776519
2457	9661	776478
2458	9665	776454
2459	9668	776407
2460	9673	776497
2461	9677	776474
2462	9680	776428
2463	9684	776409
2464	9689	776449
2465	9692	776429
2466	9696	776416
2467	9700	776383
2468	9704	776403
2469	9708	776363
2470	9711	776348
2471	9716	776385
2472	9720	776404
2473	9724	776374
2474	9727	776356
2475	9731	776333
2476	9735	776305
2477	9739	776345
2478	9743	776340
2479	9747	776336
2480	9751	776347
2481	9756	776413
2482	9760	776386
2483	9763	776353
2484	9767	776308
2485	9771	776367
2486	9775	776324
2487	9778	776285
2488	9782	776234
2489	9786	776305
2490	9790	776290
2491	9794	776249
2492	9797	776220
2493	9801	776191
2494	9805	776229
2495	9809	776211
2496	9813	776178
2497	9816	776136
2498	9821	776198
2499	9825	776186
2500	9828	776163
2501	9832	776148
2502	9837	776193
2503	9842	776257
2504	9845	776239
2505	9849	776222
2506	9854	776299
2507	9858	776280
2508	9861	776246
2509	9865	776208
2510	9869	776227
2511	9873	776201
2512	9876	776155
2513	9880	776147
2514	9884	776166
2515	9888	776143
2516	9892	776119
2517	9895	776094
2518	9900	776141
2519	9904	776147
2520	9907	776119
2521	9911	776094
2522	9916	776167
2523	9919	776127
2524	9923	776100
2525	9927	776064
2526	9931	776084
2527	9935	776062
2528	9938	776041
2529	9942	776016
2530	9947	776084
2531	9951	776067
2532	9954	776037
2533	9958	775995
2534	9961	775953
2535	9966	776011
2536	9969	775981
2537	9973	775962
2538	9977	775921
2539	9981	775946
2540	9985	775976
2541	9989	775930
2542	9992	775901
2543	9997	775940
2544	10001	775934
2545	10004	775911
2546	10008	775885
2547	10012	775900
2548	10016	775874
2549	10019	775834
2550	10024	775860
2551	10027	775828
2552	10032	775883
2553	10036	775869
2554	10039	775851
2555	10043	775864
2556	10048	775897
2557	10052	775871
2558	10055	775825
2559	10058	775781
2560	10064	775877
2561	10067	775840
2562	10071	775811
2563	10074	775781
2564	10079	775850
2565	10083	775831
2566	10087	775808
2567	10090	775805
2568	10094	775809
2569	10098	775776
2570	10102	775738
2571	10106	775779
2572	10110	775753
2573	10114	775780
2574	10117	775735
2575	10121	775720
2576	10125	775704
2577	10130	775778
2578	10134	775749
2579	10138	775767
2580	10142	775761
2581	10146	775785
2582	10150	775756
2583	10153	775738
2584	10157	775705
2585	10161	775711
2586	10164	775677
2587	10169	775695
2588	10172	775680
2589	10176	775657
2590	10181	775716
2591	10185	775719
2592	10189	775694
2593	10192	775652
2594	10196	775688
2595	10200	775665
2596	10204	775653
2597	10208	775628
2598	10212	775648
2599	10215	775622
2600	10219	775603
2601	10223	775560
2602	10226	775524
2603	10230	775542
2604	10234	775502
2605	10237	775483
2606	10241	775451
2607	10246	775506
2608	10249	775482
2609	10253	775444
2610	10257	775416
2611	10261	775420
2612	10264	775387
2613	10268	775373
2614	10272	775357
2615	10276	775353
2616	10280	775371
2617	10283	775327
2618	10288	775384
2619	10292	775361
2620	10296	775416
2621	10300	775385
2622	10304	775357
2623	10307	775323
2624	10311	775356
2625	10315	775317
2626	10318	775278
2627	10322	775250
2628	10328	775390
2629	10331	775358
2630	10335	775336
2631	10339	775304
2632	10343	775324
2633	10347	775304
2634	10350	775271
2635	10354	775248
2636	10357	775226
2637	10362	775296
2638	10366	775294
2639	10370	775284
2640	10374	775279
2641	10379	775322
2642	10382	775290
2643	10386	775262
2644	10390	775288
2645	10395	775319
2646	10398	775296
2647	10402	775289
2648	10406	775266
2649	10410	775276
2650	10413	775241
2651	10417	775213
2652	10421	775191
2653	10424	775154
2654	10428	775154
2655	10432	775139
2656	10435	775094
2657	10439	775064
2658	10443	775101
2659	10447	775070
2660	10451	775045
2661	10454	775007
2662	10458	774976
2663	10462	774996
2664	10466	774976
2665	10470	774989
2666	10473	774955
2667	10478	774991
2668	10482	775012
2669	10486	774983
2670	10489	774963
2671	10494	774989
2672	10497	774955
2673	10501	774927
2674	10504	774897
2675	10509	774917
2676	10512	774897
2677	10516	774872
2678	10520	774899
2679	10524	774877
2680	10529	774927
2681	10532	774902
2682	10536	774877
2683	10539	774849
2684	10544	774864
2685	10547	774832
2686	10551	774809
2687	10554	774781
2688	10560	774879
2689	10564	774863
2690	10567	774836
2691	10571	774797
2692	10575	774814
2693	10579	774796
2694	10582	774769
2695	10586	774774
2696	10591	774805
2697	10594	774794
2698	10599	774808
2699	10603	774809
2700	10606	774793
2701	10611	774824
2702	10614	774787
2703	10618	774757
2704	10621	774717
2705	10626	774737
2706	10629	774708
2707	10633	774687
2708	10636	774659
2709	10641	774709
2710	10645	774701
2711	10648	774668
2712	10652	774631
2713	10656	774617
2714	10660	774658
2715	10664	774648
2716	10669	774724
2717	10674	774759
